datetime,Unnamed: 0,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad,DoY,Jam
9/5/2022 12:00,0,0,34.5,64.6,11.99,0.39185723,1007.34,0,0.904117183,0.843853959
9/5/2022 13:00,1,0,34.1,66.54,10.34,0.988704618,1006.58,0,0.904117183,0.907446781
9/5/2022 14:00,2,0,34.2,63.22,8.95,-0.432177945,1005.3,0,0.904117183,0.136737218
9/5/2022 15:00,3,0,33.4,67.26,8.2,0.985896582,1004.7,0,0.904117183,-0.759687913
9/5/2022 16:00,4,0,31.1,71.64,11.25,1,1004.84,0,0.904117183,-0.95765948
9/5/2022 17:00,5,0,30,71.46,8.67,1,1005.28,0,0.904117183,-0.275163338
9/5/2022 18:00,6,0,28,83.5,4.14,-0.848570275,1007.02,0,0.904117183,0.660316708
9/5/2022 19:00,7,0,26.9,89.38,2.95,-0.562453851,1007.88,0,0.904117183,0.988704618
9/5/2022 20:00,8,0,26.7,92.46,0.46,0.525321989,1008.82,0,0.904117183,0.408082062
9/5/2022 21:00,9,0,25.5,94.92,0.74,0.15425145,1009.4,0,0.904117183,-0.54772926
9/5/2022 22:00,10,0,24.6,94.92,0.27,0.985896582,1009.26,0,0.904117183,-0.999960826
9/5/2022 23:00,11,0,24.8,94.92,0.19,0.765414052,1009.34,0,0.904117183,-0.53283302
9/6/2022 0:00,12,0,24.7,94.92,0.85,0.776685982,1008.9,0,0.855223642,1
9/6/2022 1:00,13,0,24.04,94.92,0.09,0.15425145,1008.2,0,0.855223642,0.540302306
9/6/2022 2:00,14,0,24.16,94.92,0.96,-0.162990781,1007.7,0,0.855223642,-0.416146837
9/6/2022 3:00,15,0,24.04,94.92,1.64,1,1007.42,0,0.855223642,-0.989992497
9/6/2022 4:00,16,0,23.9,94.92,1.1,0.646919322,1007.16,0,0.855223642,-0.653643621
9/6/2022 5:00,17,0,23.94,94.92,0.51,0.424179007,1007.2,0,0.855223642,0.283662185
9/6/2022 6:00,18,0,24,94.92,1.01,-0.848570275,1008.2,0,0.855223642,0.960170287
9/6/2022 7:00,19,0,24.4,94.92,0.82,-0.258101636,1008.92,0,0.855223642,0.753902254
9/6/2022 8:00,20,0,24.92,94.92,0.61,1,1009.66,0,0.855223642,-0.145500034
9/6/2022 9:00,21,0,26.2,94.92,2.44,0.15425145,1009.9,0,0.855223642,-0.911130262
9/6/2022 10:00,22,0,27.28,92.36,2.08,0.136737218,1009.8,0,0.855223642,-0.839071529
9/6/2022 11:00,23,0,27.5,90.6,6.05,0.013246606,1008.94,0,0.855223642,0.004425698
9/6/2022 12:00,24,0.2,0,0,1.13,0.914742358,0,0,0.855223642,0.843853959
9/6/2022 13:00,25,0,0,0,0,0.914742358,0,0,0.855223642,0.907446781
9/6/2022 14:00,26,0,0,0,0,0.914742358,0,0,0.855223642,0.136737218
9/6/2022 15:00,27,,,,,,,,0.855223642,-0.759687913
9/6/2022 16:00,28,0,26.4,94.42,10.04,-0.646942309,1005.5,0,0.855223642,-0.95765948
9/6/2022 17:00,29,0,26.4,90.54,7.89,0.013246606,1005.7,0,0.855223642,-0.275163338
9/6/2022 18:00,30,,,,,,,,0.855223642,0.660316708
9/6/2022 19:00,31,0,25.7,94.92,4.61,0.013246606,1007.72,0,0.855223642,0.988704618
9/6/2022 20:00,32,0,25,94.92,7.4,-0.824348396,1008.12,0,0.855223642,0.408082062
9/6/2022 21:00,33,0,24.6,94.92,1.07,-0.48716135,1008.46,0,0.855223642,-0.54772926
9/6/2022 22:00,34,0,24.2,94.92,0.83,0.342466458,1009.26,0,0.855223642,-0.999960826
9/6/2022 23:00,35,0,24,94.92,1.97,-0.759687913,1009.3,0,0.855223642,-0.53283302
9/7/2022 0:00,36,0,23.82,94.92,0,-0.759687913,1008.94,0,0.039670428,1
9/7/2022 1:00,37,0,23.8,94.92,0.18,0.765414052,1008.44,0,0.039670428,0.540302306
9/7/2022 2:00,38,0,23.2,94.92,1.43,0.532858529,1007.62,0,0.039670428,-0.416146837
9/7/2022 3:00,39,0,23,94.92,1.8,0.989988242,1007.4,0,0.039670428,-0.989992497
9/7/2022 4:00,40,0,23.44,94.92,1.34,1,1007.32,0,0.039670428,-0.653643621
9/7/2022 5:00,41,0,23.38,94.92,0.76,-0.633342531,1007.3,0,0.039670428,0.283662185
9/7/2022 6:00,42,0,23.32,94.92,0.94,0.879702927,1008.04,0,0.039670428,0.960170287
9/7/2022 7:00,43,0,24.4,94.92,1.12,-0.083989475,1008.82,0,0.039670428,0.753902254
9/7/2022 8:00,44,0,26.4,94.92,6.09,0.1804008,1009.4,0,0.039670428,-0.145500034
9/7/2022 9:00,45,0,28.5,90.76,7.35,-0.862303608,1009.94,0,0.039670428,-0.911130262
9/7/2022 10:00,46,0,29.8,79.96,7.85,0.998082961,1009.66,0,0.039670428,-0.839071529
9/7/2022 11:00,47,0,32.2,69.6,7.84,-0.879688592,1009.02,0,0.039670428,0.004425698
9/7/2022 12:00,48,0,32.4,68.18,9.69,0.879702927,1007.7,0,0.039670428,0.843853959
9/7/2022 13:00,49,0,26.66,93.02,24.19,0.798496186,1007.3,0,0.039670428,0.907446781
9/7/2022 14:00,50,0,28.8,78.72,18.35,-0.075136091,1006.56,0,0.039670428,0.136737218
9/7/2022 15:00,51,0,30.8,72.94,17.61,0.206482229,1005.8,0,0.039670428,-0.759687913
9/7/2022 16:00,52,0,31,73.56,16.96,0.937994752,1005.62,0,0.039670428,-0.95765948
9/7/2022 17:00,53,0,29.5,80.38,18.11,-0.066336936,1006.1,0,0.039670428,-0.275163338
9/7/2022 18:00,54,0,27.9,86.4,11.76,0.80377546,1006.8,0,0.039670428,0.660316708
9/7/2022 19:00,55,0,26.8,93.88,2.43,-0.809009907,1008.06,0,0.039670428,0.988704618
9/7/2022 20:00,56,0,26.1,94.92,1.15,0.189129421,1009.2,0,0.039670428,0.408082062
9/7/2022 21:00,57,0,25.7,94.92,5.48,-0.145500034,1010.18,0,0.039670428,-0.54772926
9/7/2022 22:00,58,0,25.6,94.92,4.08,-0.258101636,1010.54,0,0.039670428,-0.999960826
9/7/2022 23:00,59,0,25.26,94.92,4.04,-0.258101636,1010.36,0,0.039670428,-0.53283302
9/8/2022 0:00,60,0,24.66,94.92,10.91,-0.911130262,1009.9,0,-0.811445082,1
9/8/2022 1:00,61,0,24.2,94.92,9.85,1,1009.16,0,-0.811445082,0.540302306
9/8/2022 2:00,62,0,24,94.92,8.11,1,1008.56,0,-0.811445082,-0.416146837
9/8/2022 3:00,63,0,23.8,94.92,10.58,-0.95241298,1008.86,0,-0.811445082,-0.989992497
9/8/2022 4:00,64,0,23.9,94.92,7.77,0.834223361,1008.7,0,-0.811445082,-0.653643621
9/8/2022 5:00,65,0,23.9,94.92,4.36,1,1009.2,0,-0.811445082,0.283662185
9/8/2022 6:00,66,0,23.5,94.92,11.45,-0.848570275,1009.78,0,-0.811445082,0.960170287
9/8/2022 7:00,67,0,23.82,94.92,4.03,0.988704618,1010.28,0,-0.811445082,0.753902254
9/8/2022 8:00,68,0,24.9,94.92,1.02,-0.967250588,1011,0,-0.811445082,-0.145500034
9/8/2022 9:00,69,0,25.2,94.92,5.62,-0.12796369,1012.36,0,-0.811445082,-0.911130262
9/8/2022 10:00,70,0,25.06,94.92,10.75,-0.030975032,1012.48,0,-0.811445082,-0.839071529
9/8/2022 11:00,71,0.4,24.9,94.92,16.39,-0.999647456,1011.9,0,-0.811445082,0.004425698
9/8/2022 12:00,72,1.2,24.1,94.92,26.86,-0.53283302,1011.34,0,-0.811445082,0.843853959
9/8/2022 13:00,73,0.2,24.9,94.92,17.98,0.673507162,1010.1,0,-0.811445082,0.907446781
9/8/2022 14:00,74,0,26.94,91.74,14.29,-0.448073616,1008.82,0,-0.811445082,0.136737218
9/8/2022 15:00,75,0,26.7,91.66,15.33,0.937994752,1008.42,0,-0.811445082,-0.759687913
9/8/2022 16:00,76,0,25.7,94.92,13.25,0.999373284,1008.16,0,-0.811445082,-0.95765948
9/8/2022 17:00,77,0.2,25.3,94.92,7.59,-0.309022728,1007.86,0,-0.811445082,-0.275163338
9/8/2022 18:00,78,0,24.78,94.92,3.96,0.814180971,1008.12,0,-0.811445082,0.660316708
9/8/2022 19:00,79,0,24.5,94.92,0.59,-0.258101636,1008.7,0,-0.811445082,0.988704618
9/8/2022 20:00,80,0,24.5,94.92,6.43,0.525321989,1009.78,0,-0.811445082,0.408082062
9/8/2022 21:00,81,0,24.2,94.92,2.68,-0.640144339,1010.46,0,-0.811445082,-0.54772926
9/8/2022 22:00,82,0,24.2,94.92,0.18,-0.984376643,1010.92,0,-0.811445082,-0.999960826
9/8/2022 23:00,83,0,24.16,94.92,1.17,0.471652294,1010.72,0,-0.811445082,-0.53283302
9/9/2022 0:00,84,0,24,94.92,0.18,0.057502525,1010.28,0,-0.935145926,1
9/9/2022 1:00,85,0,24.1,94.92,0.08,-0.48716135,1009.48,0,-0.935145926,0.540302306
9/9/2022 2:00,86,0,24,94.92,0.22,0.829326677,1008.84,0,-0.935145926,-0.416146837
9/9/2022 3:00,87,0,24.02,94.92,0.28,-0.334136971,1008.5,0,-0.935145926,-0.989992497
9/9/2022 4:00,88,0,23.7,94.92,1.75,-0.996828595,1008.42,0,-0.935145926,-0.653643621
9/9/2022 5:00,89,0,23.66,94.92,2.07,0.525321989,1008.44,0,-0.935145926,0.283662185
9/9/2022 6:00,90,0,23.5,94.92,0.27,-0.653643621,1009.24,0,-0.935145926,0.960170287
9/9/2022 7:00,91,0,24.1,94.92,0.9,-0.258101636,1009.92,0,-0.935145926,0.753902254
9/9/2022 8:00,92,0,25.2,94.92,0.8,0.605527875,1010.5,0,-0.935145926,-0.145500034
9/9/2022 9:00,93,0,28.3,91.46,9.09,0.934900405,1011.04,0,-0.935145926,-0.911130262
9/9/2022 10:00,94,0,29.7,77.48,14.22,-0.075136091,1010.92,0,-0.935145926,-0.839071529
9/9/2022 11:00,95,0,31.7,72.6,15.26,0.941036507,1010.1,0,-0.935145926,0.004425698
9/9/2022 12:00,96,0,32,68.14,20.35,-0.066336936,1009.44,0,-0.935145926,0.843853959
9/9/2022 13:00,97,0,31.6,69.56,24.33,0.934900405,1008.42,0,-0.935145926,0.907446781
9/9/2022 14:00,98,0,,,,,,,-0.935145926,0.136737218
9/9/2022 15:00,99,0,30.74,69.2,23.53,-0.78223089,1007.28,0,-0.935145926,-0.759687913
9/9/2022 16:00,100,0,29.9,72.44,22.08,-0.612548239,1007.56,0,-0.935145926,-0.95765948
9/9/2022 17:00,101,0,28.7,78.38,25.58,-0.875459459,1008.08,0,-0.935145926,-0.275163338
9/9/2022 18:00,102,0,26.9,83.7,18.14,-0.875459459,1009.26,0,-0.935145926,0.660316708
9/9/2022 19:00,103,0,25.4,92.1,14.91,0.975622698,1009.9,0,-0.935145926,0.988704618
9/9/2022 20:00,104,0,24.86,94.92,4.23,0.973648893,1011.16,0,-0.935145926,0.408082062
9/9/2022 21:00,105,0,24.7,94.92,1.4,0.973648893,1011.6,0,-0.935145926,-0.54772926
9/9/2022 22:00,106,0,24.7,94.92,7.67,0.996830993,1011.56,0,-0.935145926,-0.999960826
9/9/2022 23:00,107,0,24.5,94.92,8.05,0.934900405,1011.16,0,-0.935145926,-0.53283302
9/10/2022 0:00,108,0,24.2,94.92,5.07,0.798496186,1010.5,0,-0.220541285,1
9/10/2022 1:00,109,0,23.9,94.92,2.36,0.979354596,1009.82,0,-0.220541285,0.540302306
9/10/2022 2:00,110,0,23.5,94.92,1.91,0.871147401,1009.52,0,-0.220541285,-0.416146837
9/10/2022 3:00,111,0.2,23.34,94.92,0.47,0.317428702,1009.42,0,-0.220541285,-0.989992497
9/10/2022 4:00,112,1,23.4,94.92,0.65,0.646919322,1009.42,0,-0.220541285,-0.653643621
9/10/2022 5:00,113,1,23.4,94.92,0,0.646919322,1009.6,0,-0.220541285,0.283662185
9/10/2022 6:00,114,0.2,23.4,94.92,0.28,0.562428927,1010.1,0,-0.220541285,0.960170287
9/10/2022 7:00,115,0.2,23.6,94.92,5.43,0.562428927,1010.72,0,-0.220541285,0.753902254
9/10/2022 8:00,116,0,24.2,94.92,7.88,0.6669156,1011.28,0,-0.220541285,-0.145500034
9/10/2022 9:00,117,0,24.9,94.92,10.97,0.562428927,1011.8,0,-0.220541285,-0.911130262
9/10/2022 10:00,118,0,26.24,94.12,10.9,1,1011.5,0,-0.220541285,-0.839071529
9/10/2022 11:00,119,0.2,27.5,87.98,10.75,-0.525347639,1010.18,0,-0.220541285,0.004425698
9/10/2022 12:00,120,0,29.2,80.1,10.07,0.562428927,1009.2,0,-0.220541285,0.843853959
9/10/2022 13:00,121,0,29,80.4,7.79,-0.955082577,1008.22,0,-0.220541285,0.907446781
9/10/2022 14:00,122,0,29.4,80.24,6.57,0.934900405,1007.1,0,-0.220541285,0.136737218
9/10/2022 15:00,123,0,29.1,81.5,8.59,0.996830993,1006.82,0,-0.220541285,-0.759687913
9/10/2022 16:00,124,0,27.2,92.72,11.22,-0.975629313,1006.98,0,-0.220541285,-0.95765948
9/10/2022 17:00,125,0.6,25.5,94.92,16.4,-0.066336936,1007.3,0,-0.220541285,-0.275163338
9/10/2022 18:00,126,0.2,24.96,94.92,15.39,0.215105269,1008,0,-0.220541285,0.660316708
9/10/2022 19:00,127,0,24.2,94.92,14.71,-0.075136091,1008.8,0,-0.220541285,0.988704618
9/10/2022 20:00,128,0,23.9,94.92,5.33,0.699250806,1009.2,0,-0.220541285,0.408082062
9/10/2022 21:00,129,0,24,94.92,7.95,0.798496186,1009.58,0,-0.220541285,-0.54772926
9/10/2022 22:00,130,0,24.1,94.92,4.69,0.985896582,1009.78,0,-0.220541285,-0.999960826
9/10/2022 23:00,131,0,24.1,94.92,0.09,0.232359102,1009.86,0,-0.220541285,-0.53283302
9/11/2022 0:00,132,0,23.9,94.92,0.76,-0.988709136,1009.4,0,0.691766156,1
9/11/2022 1:00,133,0,23.8,94.92,0.08,-0.759687913,1008.8,0,0.691766156,0.540302306
9/11/2022 2:00,134,0,23.58,94.92,0.91,0.013246606,1008.12,0,0.691766156,-0.416146837
9/11/2022 3:00,135,0,23.6,94.92,0.09,-0.771080223,1007.66,0,0.691766156,-0.989992497
9/11/2022 4:00,136,0,23.3,94.92,0.43,0.814180971,1007.36,0,0.691766156,-0.653643621
9/11/2022 5:00,137,0,23.5,94.92,0.18,0.979354596,1007.54,0,0.691766156,0.283662185
9/11/2022 6:00,138,0,23.5,94.92,0.1,-0.879688592,1008.14,0,0.691766156,0.960170287
9/11/2022 7:00,139,0,25,94.92,2.12,-0.879688592,1008.5,0,0.691766156,0.753902254
9/11/2022 8:00,140,0,27.1,91.94,5.31,-0.776666994,1008.8,0,0.691766156,-0.145500034
9/11/2022 9:00,141,0,28.5,85.26,7.89,0.736213119,1009.1,0,0.691766156,-0.911130262
9/11/2022 10:00,142,0,30.2,76.4,9.28,0.895984334,1008.66,0,0.691766156,-0.839071529
9/11/2022 11:00,143,0,31.44,70.4,7.21,-0.455942276,1008.14,0,0.691766156,0.004425698
9/11/2022 12:00,144,0,31.8,71.34,9.76,-0.998081095,1007.3,0,0.691766156,0.843853959
9/11/2022 13:00,145,0,34,59.06,7.09,-0.22374095,1006.1,0,0.691766156,0.907446781
9/11/2022 14:00,146,0,31.4,72.4,12.8,0.995266636,1005.2,0,0.691766156,0.136737218
9/11/2022 15:00,147,0,27.9,89.06,19.8,-0.626444448,1005.06,0,0.691766156,-0.759687913
9/11/2022 16:00,148,0,27.54,92.86,19.44,0.907446781,1005.44,0,0.691766156,-0.95765948
9/11/2022 17:00,149,6.4,25.48,94.92,45.63,-0.853204386,1005.74,0,0.691766156,-0.275163338
9/11/2022 18:00,150,0.4,24.9,94.92,77.43,0.633319203,1006.68,0,0.691766156,0.660316708
9/11/2022 19:00,151,2.8,24.6,94.92,36.68,-0.736192718,1007.46,0,0.691766156,0.988704618
9/11/2022 20:00,152,0.4,24.5,94.92,18.85,-0.960161863,1008.24,0,0.691766156,0.408082062
9/11/2022 21:00,153,0,24.2,94.92,17.97,0.911117838,1008.64,0,0.691766156,-0.54772926
9/11/2022 22:00,154,0,24.2,94.92,21.08,0.911117838,1009.32,0,0.691766156,-0.999960826
9/11/2022 23:00,155,0,24.1,94.92,27.61,0.957668159,1009.18,0,0.691766156,-0.53283302
9/12/2022 0:00,156,0,23.96,94.92,33.23,0.839087928,1009,0,0.983944326,1
9/12/2022 1:00,157,0,23.8,94.92,34.66,-0.136767079,1008.2,0,0.983944326,0.540302306
9/12/2022 2:00,158,0.2,23.7,94.92,30.78,-0.991198822,1007.22,0,0.983944326,-0.416146837
9/12/2022 3:00,159,0,23.4,94.92,28.85,-0.408109582,1007.1,0,0.983944326,-0.989992497
9/12/2022 4:00,160,0,23.3,94.92,33.76,-0.136767079,1007.32,0,0.983944326,-0.653643621
9/12/2022 5:00,161,0,23.1,94.92,35.79,0.275192319,1007.78,0,0.983944326,0.283662185
9/12/2022 6:00,162,0,22.94,94.92,34.87,0.957668159,1007.92,0,0.983944326,0.960170287
9/12/2022 7:00,163,0,23.3,94.92,34.96,-0.765394653,1008.62,0,0.983944326,0.753902254
9/12/2022 8:00,164,0,23.92,94.92,42.76,-0.765394653,1009.14,0,0.983944326,-0.145500034
9/12/2022 9:00,165,0,24.8,94.92,40.37,0.640167498,1009.52,0,0.983944326,-0.911130262
9/12/2022 10:00,166,0,26.2,94.92,16.46,0.857787599,1009.72,0,0.983944326,-0.839071529
9/12/2022 11:00,167,0,29,86.76,12.77,-0.753922058,1008.9,0,0.983944326,0.004425698
9/12/2022 12:00,168,0,29.36,83.5,11.68,-0.283633279,1007.7,0,0.983944326,0.843853959
9/12/2022 13:00,169,7,26.4,94.92,11.35,1,1006.8,0,0.983944326,0.907446781
9/12/2022 14:00,170,0,28.4,84.52,21.82,-0.22374095,1006.1,0,0.983944326,0.136737218
9/12/2022 15:00,171,0,28.8,88,17.71,1,1005.56,0,0.983944326,-0.759687913
9/12/2022 16:00,172,0,30.5,79.42,16.48,0.753902254,1005.26,0,0.983944326,-0.95765948
9/12/2022 17:00,173,5.4,26.46,94.92,38.38,0.911117838,1005.82,0,0.983944326,-0.275163338
9/12/2022 18:00,174,0,25.7,94.92,52.66,-0.911130262,1006.06,0,0.983944326,0.660316708
9/12/2022 19:00,175,0,25.3,94.92,63.38,-0.145500034,1007.1,0,0.983944326,0.988704618
9/12/2022 20:00,176,0,24.9,94.92,34.7,0.424179007,1008,0,0.983944326,0.408082062
9/12/2022 21:00,177,0,24.6,94.92,14.81,-0.987339278,1008.54,0,0.983944326,-0.54772926
9/12/2022 22:00,178,0,24.3,94.92,8.53,-0.666938062,1009.28,0,0.983944326,-0.999960826
9/12/2022 23:00,179,0,24.1,94.92,0.93,0.022126756,1009.68,0,0.983944326,-0.53283302
9/13/2022 0:00,180,0,23.5,94.92,1.17,0.937994752,1009.26,0,0.394072002,1
9/13/2022 1:00,181,0,23.3,94.92,0,-0.879688592,1008.74,0,0.394072002,0.540302306
9/13/2022 2:00,182,0,23.16,94.92,0.19,0.937994752,1008.46,0,0.394072002,-0.416146837
9/13/2022 3:00,183,0,22.8,94.92,0,-0.075136091,1008,0,0.394072002,-0.989992497
9/13/2022 4:00,184,0,22.54,94.92,0.18,0.92175127,1008.2,0,0.394072002,-0.653643621
9/13/2022 5:00,185,0,22.8,94.92,0.1,0.215105269,1008.2,0,0.394072002,0.283662185
9/13/2022 6:00,186,0,22.8,94.92,0.2,0.206482229,1009.36,0,0.394072002,0.960170287
9/13/2022 7:00,187,0,,,,,,,0.394072002,0.753902254
9/13/2022 8:00,188,0,26.1,94.92,5,0.215105269,1011.14,0,0.394072002,-0.145500034
9/13/2022 9:00,189,0,28.1,87.86,10.22,-0.075136091,1011.32,0,0.394072002,-0.911130262
9/13/2022 10:00,190,0,,,,,,,0.394072002,-0.839071529
9/13/2022 11:00,191,0,30.8,73.2,9.09,-0.22374095,1010.66,0,0.394072002,0.004425698
9/13/2022 12:00,192,,,,,,,,0.394072002,0.843853959
9/13/2022 13:00,193,0,32.98,64.8,12.71,-0.996087835,1008.56,0,0.394072002,0.907446781
9/13/2022 14:00,194,0,33,61.22,13.89,-0.879688592,1007.56,0,0.394072002,0.136737218
9/13/2022 15:00,195,0,32.8,65.9,13.04,0.066306858,1007.02,0,0.394072002,-0.759687913
9/13/2022 16:00,196,0,31.3,71.94,16.84,-0.996087835,1007.5,0,0.394072002,-0.95765948
9/13/2022 17:00,197,,,,,,,,0.394072002,-0.275163338
9/13/2022 18:00,198,,,,,,,,0.394072002,0.660316708
9/13/2022 19:00,199,0,25.9,92.02,5.31,0.206482229,1009.68,0,0.394072002,0.988704618
9/13/2022 20:00,200,0,25.6,94.78,1.46,0.883863374,1010.88,0,0.394072002,0.408082062
9/13/2022 21:00,201,0,25.7,94.92,1.33,-0.809009907,1011.44,0,0.394072002,-0.54772926
9/13/2022 22:00,202,,,,,,,,0.394072002,-0.999960826
9/13/2022 23:00,203,,,,,,,,0.394072002,-0.53283302
9/14/2022 0:00,204,0,24.8,94.92,2.8,-0.938005201,1011.28,0,-0.549063605,1
9/14/2022 1:00,205,0,25.3,94.92,7.03,-0.066336936,1010.6,0,-0.549063605,0.540302306
9/14/2022 2:00,206,0,24.7,94.92,6.61,-0.730194157,1010.02,0,-0.549063605,-0.416146837
9/14/2022 3:00,207,,,,,,,,-0.549063605,-0.989992497
9/14/2022 4:00,208,,,,,,,,-0.549063605,-0.653643621
9/14/2022 5:00,209,0,23.2,94.92,1.37,1,1010.24,0,-0.549063605,0.283662185
9/14/2022 6:00,210,0,22.5,94.92,1.63,-0.030975032,1010.62,0,-0.549063605,0.960170287
9/14/2022 7:00,211,0,24.36,94.92,0,-0.999960826,1011.34,0,-0.549063605,0.753902254
9/14/2022 8:00,212,,,,,,,,-0.549063605,-0.145500034
9/14/2022 9:00,213,0,28.7,79.92,17.81,-0.075136091,1011.8,0,-0.549063605,-0.911130262
9/14/2022 10:00,214,0,30.2,73.04,17.92,-0.066336936,1011.72,0,-0.549063605,-0.839071529
9/14/2022 11:00,215,,,,,,,,-0.549063605,0.004425698
9/14/2022 12:00,216,0,30.18,73.68,19.98,-0.875459459,1010.96,0,-0.549063605,0.843853959
9/14/2022 13:00,217,0,30.3,70.7,11.43,-0.998081095,1010.52,0,-0.549063605,0.907446781
9/14/2022 14:00,218,,,,,,,,-0.549063605,0.136737218
9/14/2022 15:00,219,0,30.5,67.76,16.94,-0.967250588,1008.66,0,-0.549063605,-0.759687913
9/14/2022 16:00,220,0,30.2,71.5,14.36,-0.895970947,1008.04,0,-0.549063605,-0.95765948
9/14/2022 17:00,221,0,29.2,75.32,14.77,0.92175127,1008.42,0,-0.549063605,-0.275163338
9/14/2022 18:00,222,0,27.2,90,8.79,0.824331331,1009.1,0,-0.549063605,0.660316708
9/14/2022 19:00,223,0,25.5,94.92,5.86,0.15425145,1009.98,0,-0.549063605,0.988704618
9/14/2022 20:00,224,0,25.1,94.92,6.87,-0.145500034,1010.72,0,-0.549063605,0.408082062
9/14/2022 21:00,225,0,24.88,94.92,6.31,-0.145500034,1011.5,0,-0.549063605,-0.54772926
9/14/2022 22:00,226,,,,,,,,-0.549063605,-0.999960826
9/14/2022 23:00,227,0,24.1,94.92,3.66,-0.759687913,1012.04,0,-0.549063605,-0.53283302
9/15/2022 0:00,228,0,23.7,94.92,0.39,0.646919322,1011.2,0,-0.999994714,1
9/15/2022 1:00,229,0,23.6,94.92,1.11,0.988704618,1010.56,0,-0.999994714,0.540302306
9/15/2022 2:00,230,0,23.7,94.92,5.89,0.6669156,1010.02,0,-0.999994714,-0.416146837
9/15/2022 3:00,231,0,23.8,94.92,7.95,-0.999843842,1009.58,0,-0.999994714,-0.989992497
9/15/2022 4:00,232,0,23.6,94.92,0.94,0.6669156,1009.3,0,-0.999994714,-0.653643621
9/15/2022 5:00,233,,,,,,,,-0.999994714,0.283662185
9/15/2022 6:00,234,0,23.2,94.92,1.87,-0.119210065,1009.9,0,-0.999994714,0.960170287
9/15/2022 7:00,235,0,24.3,94.92,2.34,-0.759687913,1010.44,0,-0.999994714,0.753902254
9/15/2022 8:00,236,0,26.8,94.92,10.2,0.771061029,1010.4,0,-0.999994714,-0.145500034
9/15/2022 9:00,237,0,29,82.64,9.47,0.487187675,1010.34,0,-0.999994714,-0.911130262
9/15/2022 10:00,238,0,31,72.92,10.31,0.883863374,1009.9,0,-0.999994714,-0.839071529
9/15/2022 11:00,239,0,31.9,67.02,17.56,-0.895970947,1009.44,0,-0.999994714,0.004425698
9/15/2022 12:00,240,0,32.7,63.64,21.37,-0.030975032,1008.78,0,-0.999994714,0.843853959
9/15/2022 13:00,241,0,33.56,58.72,21.67,0.776685982,1007.7,0,-0.999994714,0.907446781
9/15/2022 14:00,242,,,,,,,,-0.999994714,0.136737218
9/15/2022 15:00,243,0,34.3,58.48,26.77,0.776685982,1006.2,0,-0.999994714,-0.759687913
9/15/2022 16:00,244,0,33.2,61.52,25.21,0.03982088,1005.94,0,-0.999994714,-0.95765948
9/15/2022 17:00,245,0,31.5,69.42,24.42,-0.448073616,1006.3,0,-0.999994714,-0.275163338
9/15/2022 18:00,246,0,28.4,82.8,17.6,-0.895970947,1007.3,0,-0.999994714,0.660316708
9/15/2022 19:00,247,0,26.7,94,4.41,0.982779582,1008.14,0,-0.999994714,0.988704618
9/15/2022 20:00,248,0,25.6,94.92,5.84,0.057502525,1008.86,0,-0.999994714,0.408082062
9/15/2022 21:00,249,0,25.4,94.92,3.87,0.973648893,1009.56,0,-0.999994714,-0.54772926
9/15/2022 22:00,250,,,,,,,,-0.999994714,-0.999960826
9/15/2022 23:00,251,0,24.66,94.92,2.03,0.776685982,1009.7,0,-0.999994714,-0.53283302
9/16/2022 0:00,252,,,,,,,,-0.554487065,1
9/16/2022 1:00,253,0,24.5,94.92,0.28,0.215105269,1008.88,0,-0.554487065,0.540302306
9/16/2022 2:00,254,,,,,,,,-0.554487065,-0.416146837
9/16/2022 3:00,255,0,23.9,94.92,0,-0.938005201,1007.82,0,-0.554487065,-0.989992497
9/16/2022 4:00,256,0,23.7,94.92,0,-0.938005201,1007.84,0,-0.554487065,-0.653643621
9/16/2022 5:00,257,,,,,,,,-0.554487065,0.283662185
9/16/2022 6:00,258,0,23.6,94.92,2.89,0.87544489,1008.82,0,-0.554487065,0.960170287
9/16/2022 7:00,259,0,24.84,94.92,3.07,0.206482229,1009.52,0,-0.554487065,0.753902254
9/16/2022 8:00,260,,,,,,,,-0.554487065,-0.145500034
9/16/2022 9:00,261,,,,,,,,-0.554487065,-0.911130262
9/16/2022 10:00,262,0,31.94,62.22,11.92,-0.383698445,1009.4,0,-0.554487065,-0.839071529
9/16/2022 11:00,263,,,,,,,,-0.554487065,0.004425698
9/16/2022 12:00,264,,,,,,,,-0.554487065,0.843853959
9/16/2022 13:00,265,0,33.24,60.1,19.82,-0.562453851,1006.52,0,-0.554487065,0.907446781
9/16/2022 14:00,266,0,33.9,56.62,20.15,-0.110387244,1005.82,0,-0.554487065,0.136737218
9/16/2022 15:00,267,,,,,,,,-0.554487065,-0.759687913
9/16/2022 16:00,268,0,33.2,61.5,22.15,-0.994367461,1005.1,0,-0.554487065,-0.95765948
9/16/2022 17:00,269,0,31.7,65.38,21.41,-0.030975032,1005.54,0,-0.554487065,-0.275163338
9/16/2022 18:00,270,0,28.8,76.98,18.88,0.101585704,1006.26,0,-0.554487065,0.660316708
9/16/2022 19:00,271,0,27,87.98,11.27,0.249540118,1007.1,0,-0.554487065,0.988704618
9/16/2022 20:00,272,0,25.5,94.92,4.02,-0.984376643,1007.74,0,-0.554487065,0.408082062
9/16/2022 21:00,273,0,25.2,94.92,4.74,-0.162990781,1008.4,0,-0.554487065,-0.54772926
